file,digit,mean_zcr,mean_rms,energy,autocorr_lag1,mean_envelope,max_envelope,duration,mean_amplitude
4_george_0.wav,0,0.14404296875,0.2483034,253.96881,0.9110497,0.24872634,1.1072046,0.436375,0.15753853
4_george_1.wav,0,0.15565321180555555,0.17706728,200.13191,0.9203791,0.19333515,1.000238,0.538875,0.12318582
4_george_10.wav,0,0.10784040178571429,0.22179691,215.93266,0.92536914,0.2574245,1.0527718,0.386,0.16339734
4_george_11.wav,0,0.14154052734375,0.2189031,245.28377,0.9112897,0.22239882,1.0418564,0.499625,0.14120986
4_george_12.wav,0,0.1365966796875,0.20668416,222.55144,0.92031604,0.21918926,1.0721964,0.461625,0.13899247
4_george_13.wav,0,0.1689453125,0.20718583,223.4568,0.9011027,0.21147916,1.0650299,0.49275,0.13332134
4_george_14.wav,0,0.13909912109375,0.23983315,294.98416,0.9218399,0.26049572,1.1037655,0.475625,0.16512907
4_george_15.wav,0,0.15765380859375,0.25513953,315.4383,0.91935366,0.27032596,1.0371008,0.507125,0.17065917
4_george_16.wav,0,0.1365966796875,0.21606773,243.05312,0.9211118,0.22492956,1.0521467,0.494,0.14264937
4_george_17.wav,0,0.13541666666666666,0.214078,294.28918,0.9303665,0.24092226,1.0473151,0.51875,0.15298052
4_george_18.wav,0,0.147265625,0.19316772,281.17572,0.9223316,0.21680133,1.085632,0.577,0.13763082
4_george_19.wav,0,0.16764322916666666,0.20958991,287.68292,0.92409605,0.22356044,1.123062,0.548125,0.14179313
4_george_2.wav,0,0.11566162109375,0.21195084,238.82271,0.9052561,0.23110382,1.0914994,0.4865,0.1455755
4_george_20.wav,0,0.14446149553571427,0.24439166,240.07034,0.913812,0.27555734,1.0499088,0.41675,0.17502128
4_george_21.wav,0,0.132080078125,0.25868583,222.15779,0.9043205,0.275069,1.0558199,0.3755,0.17460963
4_george_22.wav,0,0.1750759548611111,0.18316555,203.43268,0.88531595,0.21543224,1.0325419,0.513,0.13756132
4_george_23.wav,0,0.133203125,0.2651146,198.30428,0.8693041,0.30026773,1.0589118,0.313875,0.19032043
4_george_24.wav,0,0.14913504464285715,0.23298645,216.63179,0.8420187,0.25419676,1.2034444,0.414625,0.16313083
4_george_25.wav,0,0.14146205357142858,0.20999812,175.79202,0.8636164,0.22553246,1.0198339,0.42375,0.14346331
4_george_26.wav,0,0.1496853298611111,0.21554013,262.60114,0.9120247,0.24217002,1.053864,0.522125,0.15430854
4_george_27.wav,0,0.12462022569444445,0.1996387,242.22209,0.90186167,0.226598,1.0557319,0.5195,0.14364517
4_george_28.wav,0,0.16852678571428573,0.16374269,108.96367,0.8660312,0.16024525,1.0117985,0.44125,0.10223148
4_george_29.wav,0,0.12939453125,0.27092478,245.2436,0.8661107,0.30369803,1.1158062,0.376,0.19275345
4_george_3.wav,0,0.12078857421875,0.21639222,242.33478,0.91005623,0.23831871,1.0656819,0.470125,0.15013216
4_george_30.wav,0,0.16022600446428573,0.26392207,276.21692,0.8977565,0.2721946,1.0996147,0.439,0.17213649
4_george_31.wav,0,0.08970424107142858,0.2277039,264.0654,0.920874,0.29659832,1.1201113,0.3915,0.18822691
4_george_32.wav,0,0.1435546875,0.21659197,196.33194,0.9141588,0.22190318,1.0824789,0.413,0.14139774
4_george_33.wav,0,0.18798828125,0.18759564,148.25192,0.9086892,0.19188896,1.049086,0.440375,0.12088616
4_george_34.wav,0,0.1037109375,0.24252674,172.68973,0.90229696,0.3057687,1.0590726,0.29,0.19248326
4_george_35.wav,0,0.16180419921875,0.21562475,242.18384,0.92512655,0.22776379,1.0796591,0.489125,0.14470561
4_george_36.wav,0,0.1458740234375,0.22162075,245.71384,0.9281158,0.2286061,1.007708,0.5095,0.14537154
4_george_37.wav,0,0.11558314732142858,0.18964198,162.76541,0.90991396,0.20116456,1.095562,0.40575,0.1281016
4_george_38.wav,0,0.09404296875,0.20840302,135.44444,0.905406,0.25407228,1.025493,0.273,0.16161506
4_george_39.wav,0,0.109375,0.18751721,134.05894,0.8974908,0.2252949,1.030812,0.3225,0.14297625
4_george_4.wav,0,0.12088448660714286,0.2454746,248.09428,0.9126042,0.25759658,1.1628118,0.434875,0.16396934
4_george_40.wav,0,0.16448102678571427,0.1715775,124.529205,0.88503104,0.1843516,1.0782176,0.39975,0.1165106
4_george_41.wav,0,0.17145647321428573,0.17630453,128.84244,0.8823713,0.19063985,1.1531061,0.397,0.120382525
4_george_42.wav,0,0.15352957589285715,0.18257329,138.70609,0.906387,0.18744181,1.157333,0.40225,0.11896742
4_george_43.wav,0,0.15128580729166666,0.18050742,110.66189,0.890871,0.18988188,1.0805941,0.34625,0.12019746
4_george_44.wav,0,0.14241536458333334,0.20782208,144.57976,0.89917016,0.21912329,1.1080111,0.348375,0.13852558
4_george_45.wav,0,0.14369419642857142,0.21233268,177.35397,0.89716417,0.24221179,1.0177903,0.39825,0.15409616
4_george_46.wav,0,0.13053385416666666,0.25700617,217.27573,0.91400975,0.2729854,1.1092732,0.38,0.17342672
4_george_47.wav,0,0.10335286458333333,0.21369238,175.25964,0.918491,0.25701344,1.0344445,0.341625,0.16201931
4_george_48.wav,0,0.18572998046875,0.16220912,145.5545,0.9105554,0.16894989,1.1108316,0.470875,0.10678048
4_george_49.wav,0,0.16266741071428573,0.2246726,202.55577,0.90660846,0.23488517,1.0727185,0.429875,0.14992736
4_george_5.wav,0,0.160888671875,0.20318034,213.24448,0.9271017,0.22944045,1.026602,0.480125,0.14557731
