file,digit,mean_zcr,mean_rms,energy,autocorr_lag1,mean_envelope,max_envelope,duration,mean_amplitude
6_george_0.wav,0,0.2696397569444444,0.14246422,134.27966,0.69606453,0.1524436,1.1100852,0.519375,0.0967801
6_george_1.wav,0,0.28961181640625,0.15521064,136.88725,0.6953712,0.15710357,1.2925961,0.46825,0.09967885
6_george_10.wav,0,0.21979631696428573,0.17185995,126.609604,0.73554206,0.17211528,1.0929403,0.419375,0.10903028
6_george_11.wav,0,0.178955078125,0.18663956,123.40335,0.76544183,0.19084403,1.0553476,0.377,0.12162626
6_george_12.wav,0,0.24853515625,0.11673427,128.19348,0.7259376,0.11405177,1.1114824,0.6275,0.07186516
6_george_13.wav,0,0.29464285714285715,0.16397007,120.7144,0.6085339,0.16506667,1.0468622,0.417875,0.10336518
6_george_14.wav,0,0.29715401785714285,0.15848038,110.96344,0.65715945,0.14542185,1.0271628,0.434,0.09134876
6_george_15.wav,0,0.27713448660714285,0.1453817,96.93533,0.72332585,0.1387582,1.1449995,0.405375,0.08851737
6_george_16.wav,0,0.25018310546875,0.17109255,163.78091,0.6289802,0.18276493,1.1433363,0.4635,0.11439106
6_george_17.wav,0,0.21163504464285715,0.18255702,149.50787,0.7635592,0.18936616,1.1121087,0.4175,0.11997841
6_george_18.wav,0,0.21379743303571427,0.1720424,134.24136,0.7297926,0.18833175,1.0509043,0.390625,0.119333945
6_george_19.wav,0,0.1043701171875,0.24532881,144.12428,0.78675556,0.32467785,1.0216669,0.220125,0.20630021
6_george_2.wav,0,0.3332248263888889,0.1456452,136.74571,0.6458557,0.15002556,1.0562259,0.563125,0.09578238
6_george_20.wav,0,0.36990792410714285,0.123949885,70.72602,0.2050084,0.105226606,1.0788939,0.441125,0.066632204
6_george_21.wav,0,0.2150390625,0.19814777,134.70792,0.70912534,0.22087264,1.0878142,0.318875,0.13929476
6_george_22.wav,0,0.29722377232142855,0.14677605,100.173416,0.5289972,0.15438582,1.0641975,0.394125,0.097651035
6_george_23.wav,0,0.35284423828125,0.13927537,102.47912,0.5618351,0.14142069,1.0338936,0.474125,0.08976996
6_george_24.wav,0,0.32142857142857145,0.12259477,89.067024,0.30860123,0.13680848,1.2507035,0.3985,0.08628932
6_george_25.wav,0,0.33160400390625,0.10537131,61.220993,0.54168284,0.10490991,1.0120935,0.475125,0.065975115
6_george_26.wav,0,0.2881556919642857,0.12606695,79.515335,0.44690874,0.12539051,1.0212908,0.3955,0.07923197
